SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,minutes_lowest,minutes_total,lowest_price_share_pct,avg_cpl
61401687,Nightowl Puma Enoggera,Puma Energy,Enoggera,Premium Diesel,219020.0,300105.0,72.98,180.7
61401687,Nightowl Puma Enoggera,Puma Energy,Enoggera,Unleaded,197205.0,304934.999999776,64.67,186.8
61401687,Nightowl Puma Enoggera,Puma Energy,Enoggera,e10,192180.0,304934.999999776,63.02,184.2
61401690,BP Clontarf,BP,Clontarf,PULP 98 RON,35558.0,304698.999999762,11.67,212.1
61401690,BP Clontarf,BP,Clontarf,Unleaded,65114.0,304698.999999762,21.37,187.1
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,Diesel,135649.0,301494.999999627,44.99,179.2
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,LPG,256735.0,256735.000000075,100.0,149.9
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,PULP 95/96 RON,144823.0,304885.000000075,47.5,196.4
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,PULP 98 RON,63428.0,304885.000000075,20.8,202.6
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,Unleaded,208838.0,304885.000000075,68.5,179.9
61401691,Freedom Fuels Brendale,Freedom Fuels,Brendale,e10,200278.0,304885.000000075,65.69,177.9
61401693,Ampol Foodary Parkwood,Ampol,Parkwood,PULP 95/96 RON,122628.0,304859.000000283,40.22,201.4
61401693,Ampol Foodary Parkwood,Ampol,Parkwood,PULP 98 RON,259.0,305179.999999925,0.08,209.6
61401693,Ampol Foodary Parkwood,Ampol,Parkwood,Premium Diesel,36939.0,299304.000000134,12.34,198.7
61401693,Ampol Foodary Parkwood,Ampol,Parkwood,Unleaded,23392.0,304914.000000358,7.67,185.6
61401693,Ampol Foodary Parkwood,Ampol,Parkwood,e10,23453.0,304914.000000358,7.69,183.2
61401693,Ampol Foodary Parkwood,Unknown,Parkwood,PULP 95/96 RON,90207.0,304859.000000283,29.59,201.4
61401693,Ampol Foodary Parkwood,Unknown,Parkwood,PULP 98 RON,18490.0,305179.999999925,6.06,209.6
61401693,Ampol Foodary Parkwood,Unknown,Parkwood,Premium Diesel,113454.0,299304.000000134,37.91,198.7
61401693,Ampol Foodary Parkwood,Unknown,Parkwood,Unleaded,14334.0,304914.000000358,4.7,185.6
61401693,Ampol Foodary Parkwood,Unknown,Parkwood,e10,22844.0,304914.000000358,7.49,183.2
61401693,Pearl Energy Parkwood,Pearl Energy,Parkwood,Diesel,83848.0,300965.000000373,27.86,162.1
61401693,Pearl Energy Parkwood,Pearl Energy,Parkwood,PULP 95/96 RON,85052.0,304859.000000283,27.9,201.4
61401693,Pearl Energy Parkwood,Pearl Energy,Parkwood,PULP 98 RON,83946.0,305179.999999925,27.51,209.6
61401693,Pearl Energy Parkwood,Pearl Energy,Parkwood,Unleaded,83665.0,304914.000000358,27.44,185.6
61401693,Pearl Energy Parkwood,Pearl Energy,Parkwood,e10,83665.0,304914.000000358,27.44,183.2
61401696,Ampol Foodary Mt Warren Park,Ampol,Mount Warren Park,PULP 98 RON,78771.0,301963.999999836,26.09,211.6
61401696,Ampol Foodary Mt Warren Park,Ampol,Mount Warren Park,Premium Diesel,157343.0,293163.999999985,53.67,193.5
61401696,Ampol Foodary Mt Warren Park,Ampol,Mount Warren Park,Unleaded,267534.0,301963.999999836,88.6,187.6
61401696,Ampol Foodary Mt Warren Park,Ampol,Mount Warren Park,e10,262627.0,301963.999999836,86.97,185.6
61401700,Metro Petroleum Acacia Ridge,Metro Fuel,Acacia Ridge,Diesel,140179.0,298341.999999806,46.99,174.3
61401700,Metro Petroleum Acacia Ridge,Metro Fuel,Acacia Ridge,PULP 95/96 RON,160633.0,294134.999999776,54.61,183.3
61401700,Metro Petroleum Acacia Ridge,Metro Fuel,Acacia Ridge,Unleaded,78804.0,293009.999999776,26.89,170.5
61401701,NightOwl Puma Richlands,Puma Energy,Inala,PULP 98 RON,20780.0,286754.999999776,7.25,204.7
61401701,NightOwl Puma Richlands,Puma Energy,Inala,Premium Diesel,209927.0,284236.000000387,73.86,181.1
61401701,NightOwl Puma Richlands,Puma Energy,Inala,Unleaded,54384.0,286754.999999776,18.97,179.2
61401701,NightOwl Puma Richlands,Puma Energy,Inala,e10,51096.0,286754.999999776,17.82,177.2
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,Diesel,119650.0,280647.000000402,42.63,175.1
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,LPG,60.0,60.0000004470348,100.0,149.9
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,PULP 95/96 RON,132560.0,281064.000000358,47.16,184.7
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,PULP 98 RON,62666.0,281064.000000358,22.3,192.8
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,Unleaded,132560.0,281064.000000358,47.16,170.1
61401703,Freedom Fuels Willawong,Freedom Fuels,Willawong,e10,131982.0,281064.000000358,46.96,166.9
61401703,Pearl Energy Willawong,Pearl Energy,Willawong,Diesel,142744.0,280647.000000402,50.86,175.1
61401703,Pearl Energy Willawong,Pearl Energy,Willawong,PULP 95/96 RON,145125.0,281064.000000358,51.63,184.7
61401703,Pearl Energy Willawong,Pearl Energy,Willawong,PULP 98 RON,144776.0,281064.000000358,51.51,192.8
61401703,Pearl Energy Willawong,Pearl Energy,Willawong,Unleaded,144195.0,281064.000000358,51.3,170.1
61401703,Pearl Energy Willawong,Pearl Energy,Willawong,e10,144776.0,281064.000000358,51.51,166.9
61401707,Enhance Service Station & Tyre Plus Mechanic,Enhance,Kelvin Grove,Diesel,223865.0,270827.000000328,82.66,177.7
61401707,Enhance Service Station & Tyre Plus Mechanic,Enhance,Kelvin Grove,PULP 98 RON,269768.0,302513.999999911,89.18,197.6
61401707,Enhance Service Station & Tyre Plus Mechanic,Enhance,Kelvin Grove,Unleaded,276580.0,302513.999999911,91.43,178.6
61401710,Mega Fuels Rocklea,Independent,Rocklea,Diesel,176672.0,301709.000000283,58.56,166.4
61401710,Mega Fuels Rocklea,Independent,Rocklea,PULP 98 RON,165624.0,304863.999999985,54.33,178.6
61401710,Mega Fuels Rocklea,Independent,Rocklea,Unleaded,136540.0,304155.0,44.89,158.7
61401710,Mega Fuels Rocklea,Independent,Rocklea,e10,101819.0,304878.999999762,33.4,157.6
61401710,Mega Fuels Rocklea,Unknown,Rocklea,Diesel,40645.0,301709.000000283,13.47,166.4
61401710,Mega Fuels Rocklea,Unknown,Rocklea,PULP 98 RON,30407.0,304863.999999985,9.97,178.6
61401710,Mega Fuels Rocklea,Unknown,Rocklea,Unleaded,30407.0,304155.0,10.0,158.7
61401710,Mega Fuels Rocklea,Unknown,Rocklea,e10,25395.0,304878.999999762,8.33,157.6
61401711,Liberty Yamanto,Liberty,Purga,Diesel,281308.0,296569.000000209,94.85,175.0
61401711,Liberty Yamanto,Liberty,Purga,PULP 95/96 RON,243180.0,296848.000000343,81.92,186.9
61401711,Liberty Yamanto,Liberty,Purga,PULP 98 RON,289240.0,296848.000000343,97.44,194.1
61401711,Liberty Yamanto,Liberty,Purga,Premium Diesel,281308.0,296569.000000209,94.85,177.0
61401711,Liberty Yamanto,Liberty,Purga,Unleaded,295291.0,296848.000000343,99.48,172.8
61401711,Liberty Yamanto,Liberty,Purga,e10,296569.0,296569.000000209,100.0,170.8
61401712,BP Warrego Highway,BP,Blacksoil,PULP 95/96 RON,30694.0,304859.000000283,10.07,208.7
61401712,BP Warrego Highway,BP,Blacksoil,PULP 98 RON,260691.0,304859.000000283,85.51,216.4
61401712,BP Warrego Highway,BP,Blacksoil,Premium Diesel,90271.0,301934.000000283,29.9,199.5
61401712,BP Warrego Highway,BP,Blacksoil,e10,279073.0,304859.000000283,91.54,191.4
61401713,Ampol Foodary Helensvale,Ampol,Helensvale,LPG,60.0,59.9999997764826,100.0,134.9
61401714,BP Waterford,BP,Waterford West,PULP 95/96 RON,216191.0,304914.000000358,70.9,203.8
61401714,BP Waterford,BP,Waterford West,PULP 98 RON,209093.0,304849.000000209,68.59,212.4
61401714,BP Waterford,BP,Waterford West,Premium Diesel,111049.0,301724.00000006,36.8,193.1
61401714,BP Waterford,BP,Waterford West,e10,209176.0,300388.999999836,69.64,187.4
61401718,Moorooka Servo,Liberty,Moorooka,Diesel,274792.0,280804.999999702,97.86,175.9
61401718,Moorooka Servo,Liberty,Moorooka,PULP 98 RON,177137.0,304792.000000253,58.12,191.5
61401718,Moorooka Servo,Liberty,Moorooka,Unleaded,150061.0,304792.000000253,49.23,173.5
61401722,Freedom Fuels Goodna,Freedom Fuels,Goodna,Diesel,272759.0,292282.000000253,93.32,187.7
61401722,Freedom Fuels Goodna,Freedom Fuels,Goodna,PULP 95/96 RON,187332.0,305006.000000238,61.42,204.7
61401722,Freedom Fuels Goodna,Freedom Fuels,Goodna,PULP 98 RON,143165.0,305006.000000238,46.94,210.0
61401722,Freedom Fuels Goodna,Freedom Fuels,Goodna,Unleaded,139826.0,305006.000000238,45.84,187.9
61401722,Freedom Fuels Goodna,Freedom Fuels,Goodna,e10,144567.0,305006.000000238,47.4,185.9
61401723,Ampol Foodary Capalaba,Ampol,Capalaba,PULP 95/96 RON,4526.0,304892.000000328,1.48,205.1
61401723,Ampol Foodary Capalaba,Ampol,Capalaba,PULP 98 RON,90.0,304892.000000328,0.03,213.1
61401723,Ampol Foodary Capalaba,Ampol,Capalaba,Premium Diesel,41999.0,300126.000000089,13.99,191.6
61401723,Ampol Foodary Capalaba,Ampol,Capalaba,Unleaded,67235.0,304892.000000328,22.05,188.9
61401723,Ampol Foodary Capalaba,Ampol,Capalaba,e10,41321.0,304892.000000328,13.55,186.9
61401725,Caltex Wacol,Caltex,Wacol,PULP 98 RON,45249.0,301927.99999997,14.99,210.4
61401725,Caltex Wacol,Caltex,Wacol,Premium Diesel,114080.0,301927.99999997,37.78,185.3
61401725,Caltex Wacol,Caltex,Wacol,Unleaded,174946.0,301927.99999997,57.94,185.9
61401725,Caltex Wacol,Caltex,Wacol,e10,233152.0,290232.999999672,80.33,183.9
61401728,BP Holland Park,BP,Holland Park,PULP 95/96 RON,281095.0,281094.999999851,100.0,199.8
61401728,BP Holland Park,BP,Holland Park,PULP 98 RON,24840.0,301199.999999776,8.25,211.3
61401728,BP Holland Park,BP,Holland Park,Premium Diesel,283837.0,283837.00000003,100.0,189.2
61401728,BP Holland Park,BP,Holland Park,Unleaded,99239.0,301199.999999776,32.95,187.8
61401729,Freedom Fuels Victoria Point,Freedom Fuels,Victoria Point,Diesel,289998.0,289998.000000268,100.0,182.0
61401729,Freedom Fuels Victoria Point,Freedom Fuels,Victoria Point,PULP 95/96 RON,247592.0,304954.999999925,81.19,196.4
61401729,Freedom Fuels Victoria Point,Freedom Fuels,Victoria Point,Unleaded,283751.0,304954.999999925,93.05,181.7
61401729,Freedom Fuels Victoria Point,Freedom Fuels,Victoria Point,e10,283635.0,304954.999999925,93.01,180.3
61401730,Quill Petroleum,Independent,Red Hill,Diesel,142353.0,142353.000000268,100.0,165.7
61401730,Quill Petroleum,Independent,Red Hill,PULP 98 RON,156830.0,156830.000000373,100.0,181.4
61401730,Quill Petroleum,Independent,Red Hill,Unleaded,165922.0,165922.000000253,100.0,162.6
61401730,Quill Petroleum,Independent,Red Hill,e10,165922.0,165922.000000253,100.0,161.2
61401733,Caltex Narangba,Caltex,Narangba,PULP 98 RON,170871.0,305066.000000015,56.01,213.6
61401733,Caltex Narangba,Caltex,Narangba,Premium Diesel,119020.0,300128.999999911,39.66,191.3
61401733,Caltex Narangba,Caltex,Narangba,Unleaded,170626.0,305066.000000015,55.93,190.5
61401733,Caltex Narangba,Caltex,Narangba,e10,147775.0,305072.000000328,48.44,188.5
61401734,Coles Express Chatswood Road,Coles Express,Springwood,Diesel,282675.0,282675.000000224,100.0,188.5
61401734,Coles Express Chatswood Road,Coles Express,Springwood,PULP 95/96 RON,72129.0,291787.999999523,24.72,197.3
61401734,Coles Express Chatswood Road,Coles Express,Springwood,PULP 98 RON,271647.0,298530.0,90.99,203.3
61401734,Coles Express Chatswood Road,Coles Express,Springwood,Unleaded,271637.0,298530.0,90.99,180.3
61401736,Ampol Foodary Reedy Creek,Ampol,Reedy Creek,PULP 95/96 RON,266900.0,302963.999999911,88.1,200.7
61401736,Ampol Foodary Reedy Creek,Ampol,Reedy Creek,PULP 98 RON,260296.0,302963.999999911,85.92,208.7
61401736,Ampol Foodary Reedy Creek,Ampol,Reedy Creek,Premium Diesel,216832.0,301874.999999776,71.83,192.6
61401736,Ampol Foodary Reedy Creek,Ampol,Reedy Creek,Unleaded,254192.0,302963.999999911,83.9,184.6
61401736,Ampol Foodary Reedy Creek,Ampol,Reedy Creek,e10,258137.0,302963.999999911,85.2,182.6
61401737,Pearl Energy Durack,Pearl Energy,Durack,Diesel,278457.0,278456.999999508,100.0,174.9
61401737,Pearl Energy Durack,Pearl Energy,Durack,PULP 95/96 RON,278457.0,278456.999999508,100.0,182.7
61401737,Pearl Energy Durack,Pearl Energy,Durack,PULP 98 RON,278457.0,278456.999999508,100.0,190.7
61401737,Pearl Energy Durack,Pearl Energy,Durack,Unleaded,278457.0,278456.999999508,100.0,170.7
61401737,Pearl Energy Durack,Pearl Energy,Durack,e10,278457.0,278456.999999508,100.0,166.8
61401738,Ampol Foodary Marsden,Ampol,Marsden,PULP 95/96 RON,198077.0,304914.000000358,64.96,205.3
61401738,Ampol Foodary Marsden,Ampol,Marsden,PULP 98 RON,913.0,304914.000000358,0.3,213.3
61401738,Ampol Foodary Marsden,Ampol,Marsden,Premium Diesel,520.0,305157.999999896,0.17,191.4
61401738,Ampol Foodary Marsden,Ampol,Marsden,Unleaded,23104.0,305157.999999896,7.57,189.4
61401738,Ampol Foodary Marsden,Ampol,Marsden,e10,8203.0,305157.999999896,2.69,187.4
61401739,BP Connect Albany Forest,BP,Albany Creek,PULP 95/96 RON,20381.0,304857.999999672,6.69,203.0
61401739,BP Connect Albany Forest,BP,Albany Creek,PULP 98 RON,203188.0,304857.999999672,66.65,211.2
61401739,BP Connect Albany Forest,BP,Albany Creek,Premium Diesel,296228.0,296227.999999747,100.0,192.7
61401739,BP Connect Albany Forest,BP,Albany Creek,e10,203313.0,304857.999999672,66.69,186.2
61401741,BP Brown Plains,BP,Browns Plains,Diesel,287897.0,287896.999999434,100.0,183.1
61401741,BP Brown Plains,BP,Browns Plains,PULP 95/96 RON,296693.0,304654.999999702,97.39,202.1
61401741,BP Brown Plains,BP,Browns Plains,PULP 98 RON,298796.0,304394.999999776,98.16,209.1
61401741,BP Brown Plains,BP,Browns Plains,Premium Diesel,37600.0,290280.000000224,12.95,185.1
61401741,BP Brown Plains,BP,Browns Plains,Unleaded,287875.0,304654.999999702,94.49,188.1
61401743,Shell Reddy Express Kallangur,Reddy Express,Kallangur,PULP 95/96 RON,6914.0,304972.000000253,2.27,203.9
61401743,Shell Reddy Express Kallangur,Reddy Express,Kallangur,PULP 98 RON,82015.0,304972.000000253,26.89,209.9
61401743,Shell Reddy Express Kallangur,Reddy Express,Kallangur,Unleaded,102232.0,304972.000000253,33.52,186.9
61401743,Shell Reddy Express Kallangur,Reddy Express,Kallangur,e10,107628.0,304972.000000253,35.29,184.9
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,LPG,53872.0,53872.0000002533,100.0,132.2
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,PULP 95/96 RON,302154.0,302153.999999911,100.0,209.1
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,PULP 98 RON,302154.0,302153.999999911,100.0,217.1
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,Premium Diesel,301664.0,301664.000000283,100.0,197.3
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,Unleaded,302154.0,302153.999999911,100.0,193.0
61401744,Ampol Foodary Sumner Park,Ampol,Sumner,e10,302154.0,302153.999999911,100.0,191.2
61401745,BP Lawnton,BP,Lawnton,PULP 95/96 RON,281930.0,300104.00000006,93.94,203.0
61401745,BP Lawnton,BP,Lawnton,PULP 98 RON,8722.0,300350.000000149,2.9,210.9
61401745,BP Lawnton,BP,Lawnton,Premium Diesel,8354.0,300116.999999955,2.78,190.9
61401745,BP Lawnton,BP,Lawnton,Unleaded,11465.0,300350.000000149,3.82,188.1
61401748,Ampol Foodary Hyperdome,Ampol,Shailer Park,PULP 95/96 RON,291954.0,291954.000000358,100.0,201.8
61401748,Ampol Foodary Hyperdome,Ampol,Shailer Park,PULP 98 RON,291954.0,291954.000000358,100.0,209.8
61401748,Ampol Foodary Hyperdome,Ampol,Shailer Park,Premium Diesel,300114.0,300114.000000134,100.0,193.4
61401748,Ampol Foodary Hyperdome,Ampol,Shailer Park,Unleaded,291954.0,291954.000000358,100.0,185.5
61401748,Ampol Foodary Hyperdome,Ampol,Shailer Park,e10,291954.0,291954.000000358,100.0,183.5
61401749,BP Bowen Hills,BP,Bowen Hills,Diesel,253261.0,253260.99999994,100.0,197.0
61401749,BP Bowen Hills,BP,Bowen Hills,PULP 95/96 RON,244583.0,304349.999999776,80.36,207.6
61401749,BP Bowen Hills,BP,Bowen Hills,PULP 98 RON,244583.0,304349.999999776,80.36,213.3
61401749,BP Bowen Hills,BP,Bowen Hills,Premium Diesel,273383.0,295950.000000224,92.37,199.4
61401749,BP Bowen Hills,BP,Bowen Hills,Unleaded,244568.0,304349.999999776,80.36,189.9
61401750,7-Eleven Nerang,7 Eleven,Nerang,LPG,260755.0,260754.999999851,100.0,109.9
61401750,7-Eleven Nerang,7 Eleven,Nerang,PULP 98 RON,31398.0,304959.000000358,10.3,213.1
61401750,7-Eleven Nerang,7 Eleven,Nerang,Premium Diesel,6383.0,301918.999999836,2.11,193.1
61401750,7-Eleven Nerang,7 Eleven,Nerang,Unleaded,7441.0,304959.000000358,2.44,189.9
61401750,7-Eleven Nerang,7 Eleven,Nerang,e10,7234.0,304952.000000104,2.37,187.7
61401752,Ampol Foodary Robina,Ampol,Robina,PULP 95/96 RON,3170.0,305301.000000089,1.04,202.7
61401752,Ampol Foodary Robina,Ampol,Robina,PULP 98 RON,1239.0,305301.000000089,0.41,210.7
61401752,Ampol Foodary Robina,Ampol,Robina,Unleaded,28335.0,305301.000000089,9.28,186.7
61401752,Ampol Foodary Robina,Ampol,Robina,e10,16899.0,305301.000000089,5.54,184.7
61401753,Shell Reddy Express Goodna,Reddy Express,Goodna,Diesel,119590.0,292282.000000253,40.92,192.2
61401753,Shell Reddy Express Goodna,Reddy Express,Goodna,PULP 98 RON,132041.0,305006.000000238,43.29,213.4
61401753,Shell Reddy Express Goodna,Reddy Express,Goodna,Unleaded,132071.0,305006.000000238,43.3,190.7
61401753,Shell Reddy Express Goodna,Reddy Express,Goodna,e10,131936.0,305006.000000238,43.26,187.7
61401754,Ampol Foodary Wishart,Ampol,Wishart,PULP 95/96 RON,18360.0,305004.000000358,6.02,201.3
61401754,Ampol Foodary Wishart,Ampol,Wishart,PULP 98 RON,259.0,305004.000000358,0.08,209.3
61401754,Ampol Foodary Wishart,Ampol,Wishart,Premium Diesel,6325.0,290304.000000134,2.18,199.9
61401754,Ampol Foodary Wishart,Ampol,Wishart,Unleaded,57252.0,305004.000000358,18.77,183.7
61401754,Ampol Foodary Wishart,Ampol,Wishart,e10,74955.0,305004.000000358,24.58,181.1
61401755,Ampol Foodary Waterford West,Ampol,Waterford West,PULP 95/96 RON,31590.0,304914.000000358,10.36,208.5
61401755,Ampol Foodary Waterford West,Ampol,Waterford West,Premium Diesel,227097.0,301724.00000006,75.27,194.3
61401755,Ampol Foodary Waterford West,Ampol,Waterford West,Unleaded,102196.0,304916.000000238,33.52,192.5
61401756,Ampol Foodary Brassall,Ampol,Brassall,PULP 95/96 RON,68803.0,304953.999999985,22.56,209.7
61401756,Ampol Foodary Brassall,Ampol,Brassall,PULP 98 RON,68805.0,304953.999999985,22.56,217.7
61401756,Ampol Foodary Brassall,Ampol,Brassall,Premium Diesel,131007.0,300114.000000134,43.65,201.3
61401756,Ampol Foodary Brassall,Ampol,Brassall,Unleaded,302964.0,304953.999999985,99.35,193.8
61401756,Ampol Foodary Brassall,Ampol,Brassall,e10,302546.0,304953.999999985,99.21,191.8
61401758,Ampol Foodary Kingston,Ampol,Kingston,PULP 95/96 RON,225686.0,305269.999999925,73.93,185.6
61401758,Ampol Foodary Kingston,Ampol,Kingston,PULP 98 RON,80440.0,302816.000000015,26.56,192.5
61401758,Ampol Foodary Kingston,Ampol,Kingston,Premium Diesel,82380.0,300170.000000149,27.44,183.1
61401758,Ampol Foodary Kingston,Ampol,Kingston,Unleaded,112464.0,305269.999999925,36.84,170.4
61401758,Ampol Foodary Kingston,Ampol,Kingston,e10,187507.0,305269.999999925,61.42,168.1
61401759,BP Manly West,BP,Manly West,Diesel,291192.0,291191.999999508,100.0,187.2
61401759,BP Manly West,BP,Manly West,PULP 98 RON,49906.0,304521.000000313,16.39,211.8
61401759,BP Manly West,BP,Manly West,Premium Diesel,188358.0,301412.999999821,62.49,191.2
61401759,BP Manly West,BP,Manly West,Unleaded,169554.0,304326.999999806,55.71,187.0
61401759,BP Manly West,BP,Manly West,e10,193698.0,304326.999999806,63.65,185.6
61401760,BP Ashmore,BP,Ashmore,PULP 98 RON,9388.0,302332.00000003,3.11,203.7
61401760,BP Ashmore,BP,Ashmore,Premium Diesel,11129.0,302332.00000003,3.68,188.3
61401760,BP Ashmore,BP,Ashmore,Unleaded,22461.0,302332.00000003,7.43,181.2
61401760,BP Ashmore,BP,Ashmore,e10,19366.0,302332.00000003,6.41,179.1
61401761,Coles Express Birkdale,Coles Express,Birkdale,Diesel,247875.0,247875.000000447,100.0,194.9
61401761,Coles Express Birkdale,Coles Express,Birkdale,PULP 95/96 RON,230616.0,304934.999999776,75.63,206.0
61401761,Coles Express Birkdale,Coles Express,Birkdale,PULP 98 RON,257193.0,304934.999999776,84.34,212.0
61401761,Coles Express Birkdale,Coles Express,Birkdale,Unleaded,256969.0,304934.999999776,84.27,189.0
61401762,Ampol Foodary Southport,Ampol,Southport,LPG,259.0,271656.999999806,0.1,133.9
61401762,Ampol Foodary Southport,Ampol,Southport,PULP 95/96 RON,16527.0,289845.99999994,5.7,181.6
61401762,Ampol Foodary Southport,Ampol,Southport,PULP 98 RON,4681.0,304887.999999896,1.54,188.5
61401762,Ampol Foodary Southport,Ampol,Southport,Premium Diesel,3501.0,299115.99999994,1.17,181.8
61401762,Ampol Foodary Southport,Ampol,Southport,Unleaded,11532.0,304888.999999836,3.78,167.9
61401762,Ampol Foodary Southport,Ampol,Southport,e10,8996.0,304888.999999836,2.95,167.4
61401763,Metro Eagleby,Metro Fuel,Eagleby,PULP 95/96 RON,295400.0,304435.000000075,97.03,179.1
61401763,Metro Eagleby,Metro Fuel,Eagleby,PULP 98 RON,295436.0,304470.99999994,97.03,188.3
