SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,change_events,avg_lag_minutes,median_lag_minutes
61401773,United Loganlea,United,Loganlea,PULP 98 RON,74,3459.7,1188.5
61401773,United Loganlea,United,Loganlea,Unleaded,73,3218.6,1184.0
61401773,United Loganlea,United,Loganlea,e10,73,3218.1,1184.0
61401774,Pearl Energy Rocklea,Pearl Energy,Rocklea,Diesel,27,1666.7,949.0
61401774,Pearl Energy Rocklea,Pearl Energy,Rocklea,PULP 95/96 RON,32,4934.3,3119.0
61401774,Pearl Energy Rocklea,Pearl Energy,Rocklea,PULP 98 RON,33,1546.3,727.0
61401774,Pearl Energy Rocklea,Pearl Energy,Rocklea,Unleaded,35,1095.0,599.0
61401774,Pearl Energy Rocklea,Pearl Energy,Rocklea,e10,32,1203.9,634.5
61401777,Liberty Karawatha,Liberty,Karawatha,Diesel,15,8411.3,8381.0
61401777,Liberty Karawatha,Liberty,Karawatha,PULP 98 RON,34,6304.1,4660.0
61401777,Liberty Karawatha,Liberty,Karawatha,Premium Diesel,15,8025.7,5525.0
61401777,Liberty Karawatha,Liberty,Karawatha,Unleaded,44,6719.9,5659.0
61401777,Liberty Karawatha,Liberty,Karawatha,e10,42,6603.5,5410.0
61401779,Coles Express Cleveland,Coles Express,Cleveland,PULP 98 RON,71,713.9,65.0
61401779,Coles Express Cleveland,Coles Express,Cleveland,Unleaded,72,737.5,65.0
61401779,Coles Express Cleveland,Coles Express,Cleveland,e10,71,882.0,65.0
61401780,Coles Express Deception Bay,Coles Express,Deception Bay,Diesel,33,10478.0,7340.0
61401780,Coles Express Deception Bay,Coles Express,Deception Bay,LPG,2,2561.5,2561.5
61401780,Coles Express Deception Bay,Coles Express,Deception Bay,PULP 95/96 RON,59,2657.8,1658.0
61401780,Coles Express Deception Bay,Coles Express,Deception Bay,PULP 98 RON,58,3214.3,1738.0
61401780,Coles Express Deception Bay,Coles Express,Deception Bay,Unleaded,59,2504.1,1430.0
61401781,Liberty Lawnton,Liberty,Lawnton,PULP 98 RON,34,4848.7,3143.0
61401781,Liberty Lawnton,Liberty,Lawnton,Premium Diesel,16,4334.9,3015.5
61401781,Liberty Lawnton,Liberty,Lawnton,Unleaded,34,5281.7,3149.5
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,Diesel,148,1161.8,571.0
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,PULP 95/96 RON,120,495.1,70.0
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,PULP 98 RON,126,368.2,62.5
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,Premium Diesel,117,1255.9,296.0
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,Unleaded,127,310.2,58.0
61401782,Ampol Foodary Caboolture Travel Centre,Ampol,Caboolture,e10,110,300.9,63.0
61401783,Coles Express Glasshouse Mountains Outbound,Coles Express,Glass House Mountains,Diesel,2,4080.0,4080.0
61401783,Coles Express Glasshouse Mountains Outbound,Coles Express,Glass House Mountains,PULP 95/96 RON,27,740.7,600.0
61401783,Coles Express Glasshouse Mountains Outbound,Coles Express,Glass House Mountains,PULP 98 RON,29,833.8,600.0
61401783,Coles Express Glasshouse Mountains Outbound,Coles Express,Glass House Mountains,Unleaded,28,863.4,660.0
61401784,Coles Express Glasshouse Mountain Inbound,Coles Express,Glass House Mountains,Diesel,32,130836.1,132672.5
61401784,Coles Express Glasshouse Mountain Inbound,Coles Express,Glass House Mountains,PULP 95/96 RON,106,127476.2,161082.5
61401784,Coles Express Glasshouse Mountain Inbound,Coles Express,Glass House Mountains,PULP 98 RON,107,4745.3,1509.0
61401784,Coles Express Glasshouse Mountain Inbound,Coles Express,Glass House Mountains,Unleaded,109,4731.2,1533.0
61401786,EG Ampol Caloundra,EG Ampol,Caloundra West,Unleaded,49,421.3,147.0
61401787,Caltex Caloundra,Caltex,Caloundra,PULP 98 RON,11,3821.5,2581.0
61401787,Caltex Caloundra,Caltex,Caloundra,Premium Diesel,9,4456.7,1524.0
61401787,Caltex Caloundra,Caltex,Caloundra,Unleaded,10,3174.8,1623.0
61401787,Caltex Caloundra,Caltex,Caloundra,e10,11,3750.8,2210.0
61401788,BP Caloundra,BP,Caloundra,PULP 98 RON,27,16486.7,4011.0
61401788,BP Caloundra,BP,Caloundra,Premium Diesel,5,7999.0,3206.0
61401788,BP Caloundra,BP,Caloundra,Unleaded,26,4190.8,2187.0
61401788,BP Caloundra,BP,Caloundra,e10,26,4190.8,2187.0
61401792,Rainbow Fuel,Independent,Caloundra,Diesel,17,19367.2,19053.0
61401792,Rainbow Fuel,Independent,Caloundra,Unleaded,30,2302.0,381.0
61401792,Rainbow Fuel,Independent,Caloundra,e10,29,2099.0,351.0
61401794,Shell Reddy Express Caloundra,Reddy Express,Caloundra,Diesel,12,9424.8,7385.0
61401794,Shell Reddy Express Caloundra,Reddy Express,Caloundra,PULP 98 RON,29,8145.9,5693.0
61401794,Shell Reddy Express Caloundra,Reddy Express,Caloundra,Unleaded,29,7136.8,1744.0
61401794,Shell Reddy Express Caloundra,Reddy Express,Caloundra,e10,29,7136.4,1744.0
61401795,Caltex Currimundi,Caltex,Currimundi,PULP 98 RON,21,3906.9,1335.0
61401795,Caltex Currimundi,Caltex,Currimundi,Premium Diesel,7,7082.9,7612.0
61401795,Caltex Currimundi,Caltex,Currimundi,Unleaded,20,3964.4,1316.5
61401795,Caltex Currimundi,Caltex,Currimundi,e10,21,3671.6,1335.0
61401797,BP Kawana,BP,Bokarina,PULP 98 RON,22,11270.7,6817.5
61401797,BP Kawana,BP,Bokarina,Premium Diesel,31,21660.4,19185.0
61401797,BP Kawana,BP,Bokarina,Unleaded,23,10801.6,5386.0
61401799,BP Connect Maroochy Plaza,BP,Maroochydore,PULP 95/96 RON,62,6642.4,1868.0
61401799,BP Connect Maroochy Plaza,BP,Maroochydore,PULP 98 RON,60,6699.1,2471.0
61401799,BP Connect Maroochy Plaza,BP,Maroochydore,Premium Diesel,35,7694.8,4260.0
61401799,BP Connect Maroochy Plaza,BP,Maroochydore,Unleaded,60,6773.5,2620.0
61401801,Ampol Foodary Maroochydore,Ampol,Maroochydore,PULP 95/96 RON,26,998.1,118.0
61401801,Ampol Foodary Maroochydore,Ampol,Maroochydore,PULP 98 RON,26,793.7,107.0
61401801,Ampol Foodary Maroochydore,Ampol,Maroochydore,Premium Diesel,27,4411.1,1110.0
61401801,Ampol Foodary Maroochydore,Ampol,Maroochydore,Unleaded,24,643.6,96.0
61401801,Ampol Foodary Maroochydore,Ampol,Maroochydore,e10,24,5311.6,330.5
61401802,7-Eleven Maroochydore North,7 Eleven,Maroochydore,PULP 98 RON,31,316.0,30.0
61401802,7-Eleven Maroochydore North,7 Eleven,Maroochydore,Premium Diesel,22,1905.3,190.0
61401802,7-Eleven Maroochydore North,7 Eleven,Maroochydore,Unleaded,31,316.0,30.0
61401802,7-Eleven Maroochydore North,7 Eleven,Maroochydore,e10,31,18176.2,4170.0
61401806,Shell Reddy Express Mooloolaba,Reddy Express,Mooloolaba,Diesel,1,14589.0,14589.0
61401806,Shell Reddy Express Mooloolaba,Reddy Express,Mooloolaba,Unleaded,8,13104.0,12226.5
61401810,Shell Buderim,Shell,Buderim,Diesel,11,15917.0,14288.0
61401810,Shell Buderim,Shell,Buderim,Unleaded,20,13320.5,12476.5
61401811,Puma Buderim,Puma Energy,Buderim,Diesel,15,8997.4,111.0
61401811,Puma Buderim,Puma Energy,Buderim,Unleaded,22,991.5,110.5
61401815,Caltex Bli Bli,Caltex,Bli Bli,PULP 98 RON,33,4233.6,249.0
61401815,Caltex Bli Bli,Caltex,Bli Bli,Unleaded,33,4671.0,848.0
61401815,Caltex Bli Bli,Caltex,Bli Bli,e10,32,4815.3,924.5
61401816,United Bli Bli,United,Bli Bli,PULP 98 RON,34,7313.4,3155.5
61401816,United Bli Bli,United,Bli Bli,Unleaded,32,6920.8,3155.5
61401816,United Bli Bli,United,Bli Bli,e10,32,7014.5,3363.0
61401819,United Coolum Beach,United,Coolum Beach,Diesel,33,4346.0,2602.0
61401819,United Coolum Beach,United,Coolum Beach,PULP 95/96 RON,22,8660.9,6950.5
61401819,United Coolum Beach,United,Coolum Beach,PULP 98 RON,22,9013.2,6221.0
61401819,United Coolum Beach,United,Coolum Beach,Unleaded,21,8738.6,6912.0
61401819,United Coolum Beach,United,Coolum Beach,e10,21,8676.9,6312.0
61401824,BP Noosaville,BP,Noosaville,PULP 98 RON,20,296.2,94.5
61401824,BP Noosaville,BP,Noosaville,Premium Diesel,19,1702.1,1087.0
61401824,BP Noosaville,BP,Noosaville,Unleaded,24,833.1,127.5
61401824,BP Noosaville,BP,Noosaville,e10,23,988.8,137.0
61401828,Ampol Foodary Tewantin,Ampol,Tewantin,PULP 95/96 RON,14,7802.6,9970.0
61401828,Ampol Foodary Tewantin,Ampol,Tewantin,Unleaded,14,8264.5,3631.0
61401828,Ampol Foodary Tewantin,Ampol,Tewantin,e10,13,7348.0,3133.0
61401828,Ampol Foodary Tewantin,Unknown,Tewantin,PULP 95/96 RON,1,32551.0,9970.0
61401828,Ampol Foodary Tewantin,Unknown,Tewantin,Unleaded,1,32551.0,3631.0
61401828,Ampol Foodary Tewantin,Unknown,Tewantin,e10,1,32551.0,3133.0
61401828,U-Go Tewantin,U-Go,Tewantin,PULP 95/96 RON,17,17673.7,9970.0
61401828,U-Go Tewantin,U-Go,Tewantin,Unleaded,12,16933.1,3631.0
61401828,U-Go Tewantin,U-Go,Tewantin,e10,14,14658.3,3133.0
61401830,Shell Reddy Express Tewantin,Reddy Express,Tewantin,Diesel,15,34192.0,27812.0
61401830,Shell Reddy Express Tewantin,Reddy Express,Tewantin,PULP 95/96 RON,19,6855.5,3914.0
61401830,Shell Reddy Express Tewantin,Reddy Express,Tewantin,PULP 98 RON,12,40724.2,18332.0
61401830,Shell Reddy Express Tewantin,Reddy Express,Tewantin,Unleaded,19,5410.6,4090.0
61401830,Shell Reddy Express Tewantin,Reddy Express,Tewantin,e10,19,5237.8,3914.0
61401831,BP Tewantin,BP,Tewantin,Diesel,6,10435.8,8217.5
61401831,BP Tewantin,BP,Tewantin,PULP 98 RON,7,13908.9,8327.0
61401831,BP Tewantin,BP,Tewantin,Unleaded,7,10314.3,6867.0
61401831,BP Tewantin,BP,Tewantin,e10,7,10314.3,6867.0
61401839,Shell Reddy Express Nambour Panorama Dr,Reddy Express,Nambour,Diesel,23,4370.4,1289.0
61401839,Shell Reddy Express Nambour Panorama Dr,Reddy Express,Nambour,PULP 95/96 RON,31,2509.5,90.0
61401839,Shell Reddy Express Nambour Panorama Dr,Reddy Express,Nambour,PULP 98 RON,31,1581.5,60.0
61401839,Shell Reddy Express Nambour Panorama Dr,Reddy Express,Nambour,Unleaded,31,1846.9,60.0
61401839,Shell Reddy Express Nambour Panorama Dr,Reddy Express,Nambour,e10,29,1324.5,75.0
61401840,BP Connect Palms Corner,BP,Nambour,PULP 95/96 RON,33,3332.5,1405.0
61401840,BP Connect Palms Corner,BP,Nambour,PULP 98 RON,33,2354.5,1353.0
61401840,BP Connect Palms Corner,BP,Nambour,Premium Diesel,31,4304.5,1410.0
61401840,BP Connect Palms Corner,BP,Nambour,Unleaded,33,2827.1,1380.0
61401841,EG Ampol Nambour,EG Ampol,Nambour,PULP 95/96 RON,44,4073.8,714.5
61401841,EG Ampol Nambour,EG Ampol,Nambour,PULP 98 RON,39,2300.1,175.0
61401841,EG Ampol Nambour,EG Ampol,Nambour,Premium Diesel,43,3902.7,1284.0
61401841,EG Ampol Nambour,EG Ampol,Nambour,Unleaded,37,2519.8,120.0
61401841,EG Ampol Nambour,EG Ampol,Nambour,e10,37,3246.0,600.0
61401843,Caltex Nambour,Caltex,Nambour,PULP 98 RON,27,1774.2,217.0
61401843,Caltex Nambour,Caltex,Nambour,Premium Diesel,13,780.3,114.0
61401843,Caltex Nambour,Caltex,Nambour,Unleaded,27,1816.7,217.0
61401843,Caltex Nambour,Caltex,Nambour,e10,26,2039.5,273.0
61401844,7-Eleven Nambour,7 Eleven,Nambour,PULP 95/96 RON,29,2873.8,110.0
61401844,7-Eleven Nambour,7 Eleven,Nambour,PULP 98 RON,29,125.6,35.0
61401844,7-Eleven Nambour,7 Eleven,Nambour,Premium Diesel,20,1608.3,249.0
61401844,7-Eleven Nambour,7 Eleven,Nambour,Unleaded,29,125.4,35.0
61401844,7-Eleven Nambour,7 Eleven,Nambour,e10,30,165.6,36.0
61401854,Caltex Glasshouse,Caltex,Glass House Mountains,PULP 98 RON,45,1516.4,100.0
61401854,Caltex Glasshouse,Caltex,Glass House Mountains,Unleaded,45,1516.4,100.0
61401858,United Caboolture,United,Caboolture,Diesel,65,879.6,145.0
61401858,United Caboolture,United,Caboolture,PULP 98 RON,93,511.7,69.0
61401858,United Caboolture,United,Caboolture,Unleaded,92,446.5,51.0
61401858,United Caboolture,United,Caboolture,e10,92,553.9,55.5
61401861,Jio Caboolture,Independent,Caboolture,Diesel,44,1065.6,565.5
61401861,Jio Caboolture,Independent,Caboolture,PULP 98 RON,67,632.3,216.0
61401861,Jio Caboolture,Independent,Caboolture,Unleaded,74,587.8,180.0
61401861,Jio Caboolture,Independent,Caboolture,e10,75,730.2,185.0
61401862,Ampol Foodary Caboolture,Ampol,Caboolture,Diesel,55,840.5,204.0
61401862,Ampol Foodary Caboolture,Ampol,Caboolture,Premium Diesel,56,384.6,43.0
61401862,Ampol Foodary Caboolture,Ampol,Caboolture,Unleaded,83,184.1,39.0
61401863,NightOwl Shell Caboolture,Shell,Caboolture,Diesel,20,532.4,122.5
61401863,NightOwl Shell Caboolture,Shell,Caboolture,PULP 95/96 RON,22,980.9,182.0
61401863,NightOwl Shell Caboolture,Shell,Caboolture,PULP 98 RON,17,550.5,128.0
61401863,NightOwl Shell Caboolture,Shell,Caboolture,Premium Diesel,17,590.1,275.0
61401863,NightOwl Shell Caboolture,Shell,Caboolture,Unleaded,23,458.2,55.0
61401863,NightOwl Shell Caboolture,Shell,Caboolture,e10,22,681.1,71.5
61401866,Coles Express Morayfield,Coles Express,Caboolture South,PULP 95/96 RON,73,1087.3,80.0
61401866,Coles Express Morayfield,Coles Express,Caboolture South,PULP 98 RON,73,432.9,75.0
61401866,Coles Express Morayfield,Coles Express,Caboolture South,Premium Diesel,27,849.2,236.0
61401866,Coles Express Morayfield,Coles Express,Caboolture South,Unleaded,73,551.1,75.0
61401866,Coles Express Morayfield,Coles Express,Caboolture South,e10,73,423.7,75.0
61401867,BP Morayfield,BP,Morayfield,PULP 95/96 RON,67,1297.5,310.0
61401867,BP Morayfield,BP,Morayfield,PULP 98 RON,67,1296.8,284.0
61401867,BP Morayfield,BP,Morayfield,Premium Diesel,31,2859.7,1659.0
61401867,BP Morayfield,BP,Morayfield,e10,66,1343.3,314.0
61401868,7-Eleven Morayfield,7 Eleven,Morayfield,PULP 95/96 RON,79,474.5,98.0
61401868,7-Eleven Morayfield,7 Eleven,Morayfield,PULP 98 RON,79,526.8,126.0
61401868,7-Eleven Morayfield,7 Eleven,Morayfield,Premium Diesel,37,1625.6,258.0
61401868,7-Eleven Morayfield,7 Eleven,Morayfield,Unleaded,78,930.0,156.0
61401868,7-Eleven Morayfield,7 Eleven,Morayfield,e10,74,401.2,95.5
61401875,Shell Coochin Creek Co-op,Shell,Beerwah,Premium Diesel,21,8442.5,7796.0
61401875,Shell Coochin Creek Co-op,Shell,Beerwah,Unleaded,17,7716.3,5630.0
61401875,Shell Coochin Creek Co-op,Shell,Beerwah,e10,17,7719.8,5630.0
61401880,Caltex Currumbin,Caltex,Currumbin,PULP 98 RON,40,5040.8,2796.5
61401880,Caltex Currumbin,Caltex,Currumbin,Premium Diesel,27,6493.2,3179.0
61401880,Caltex Currumbin,Caltex,Currumbin,Unleaded,40,4481.5,2615.5
61401881,Ampol Foodary Rochedale,Ampol,Rochedale South,PULP 98 RON,75,4369.5,1576.0
61401881,Ampol Foodary Rochedale,Ampol,Rochedale South,Premium Diesel,45,17393.6,11490.0
61401881,Ampol Foodary Rochedale,Ampol,Rochedale South,Unleaded,82,4432.0,1870.0
61401881,Ampol Foodary Rochedale,Ampol,Rochedale South,e10,44,3887.3,1548.5
61401884,BP Tanawha,BP,Tanawha,Diesel,8,9782.0,7326.0
61401884,BP Tanawha,BP,Tanawha,PULP 98 RON,13,17289.8,8584.0
61401884,BP Tanawha,BP,Tanawha,Unleaded,12,9922.1,5685.5
61401885,Liberty Tanawha,Liberty,Tanawha,Diesel,18,41983.6,27293.0
61401885,Liberty Tanawha,Liberty,Tanawha,PULP 98 RON,17,18770.7,14449.0
61401885,Liberty Tanawha,Liberty,Tanawha,Unleaded,18,18055.0,12289.5
61401886,Liberty Sunnybank Hills,Liberty,Sunnybank Hills,Diesel,14,8128.7,7363.0
61401886,Liberty Sunnybank Hills,Liberty,Sunnybank Hills,PULP 98 RON,41,1242.4,393.0
61401886,Liberty Sunnybank Hills,Liberty,Sunnybank Hills,Premium Diesel,14,2150.6,1086.0
61401886,Liberty Sunnybank Hills,Liberty,Sunnybank Hills,Unleaded,53,1321.1,788.0
61401886,Liberty Sunnybank Hills,Liberty,Sunnybank Hills,e10,54,1316.7,804.0
61401887,Ampol Foodary Cleveland Shore St,Ampol,Cleveland,PULP 95/96 RON,76,605.9,161.5
61401887,Ampol Foodary Cleveland Shore St,Ampol,Cleveland,PULP 98 RON,76,339.2,87.0
61401887,Ampol Foodary Cleveland Shore St,Ampol,Cleveland,Premium Diesel,57,2923.9,559.0
61401887,Ampol Foodary Cleveland Shore St,Ampol,Cleveland,Unleaded,75,428.1,86.0
61401888,7-Eleven Richlands,7 Eleven,Richlands,PULP 98 RON,137,1934.0,536.0
61401888,7-Eleven Richlands,7 Eleven,Richlands,Premium Diesel,91,1901.3,126.0
61401888,7-Eleven Richlands,7 Eleven,Richlands,Unleaded,132,1104.7,124.0
61401888,7-Eleven Richlands,7 Eleven,Richlands,e10,128,1256.6,126.0
61401893,Ampol Nambour Diesel Stop,Ampol,Nambour,Diesel,46,5910.5,3575.0
61401893,Ampol Nambour Diesel Stop,Ampol,Nambour,PULP 98 RON,36,688.0,32.5
61401893,Ampol Nambour Diesel Stop,Ampol,Nambour,Unleaded,34,953.9,27.5
61401894,Ampol Foodary Lawnton,Ampol,Lawnton,PULP 95/96 RON,44,5086.9,1348.0
61401894,Ampol Foodary Lawnton,Ampol,Lawnton,PULP 98 RON,45,3097.1,950.0
61401894,Ampol Foodary Lawnton,Ampol,Lawnton,Premium Diesel,42,4990.5,2392.0
61401894,Ampol Foodary Lawnton,Ampol,Lawnton,Unleaded,42,3142.5,1029.5
61401899,EG Ampol Goodna,EG Ampol,Goodna,PULP 95/96 RON,83,3205.3,734.0
61401899,EG Ampol Goodna,EG Ampol,Goodna,PULP 98 RON,79,1600.5,192.0
61401899,EG Ampol Goodna,EG Ampol,Goodna,Premium Diesel,40,6671.2,2125.0
61401899,EG Ampol Goodna,EG Ampol,Goodna,Unleaded,79,1708.8,192.0
61401899,EG Ampol Goodna,EG Ampol,Goodna,e10,79,1814.6,160.0
61401903,Coles Express Runaway Bay,Coles Express,Runaway Bay,PULP 95/96 RON,44,5392.3,2522.5
61401903,Coles Express Runaway Bay,Coles Express,Runaway Bay,PULP 98 RON,44,5415.5,2530.0
61401903,Coles Express Runaway Bay,Coles Express,Runaway Bay,Unleaded,44,5415.5,2530.0
61401903,Coles Express Runaway Bay,Coles Express,Runaway Bay,e10,44,5415.5,2530.0
61401904,Ampol Foodary West Burleigh,Ampol,Burleigh Heads,PULP 98 RON,80,931.4,96.5
61401904,Ampol Foodary West Burleigh,Ampol,Burleigh Heads,Unleaded,79,800.9,92.0
61401904,Ampol Foodary West Burleigh,Ampol,Burleigh Heads,e10,79,809.4,92.0
61401905,Ampol Foodary Richlands,Ampol,Richlands,PULP 98 RON,98,1892.3,637.0
61401905,Ampol Foodary Richlands,Ampol,Richlands,Premium Diesel,129,1519.2,446.0
61401905,Ampol Foodary Richlands,Ampol,Richlands,Unleaded,141,1783.7,476.0
61401905,Ampol Foodary Richlands,Ampol,Richlands,e10,130,1849.9,572.5
61401906,BP Express Eight Mile Plains,BP,Eight Mile Plains,PULP 98 RON,56,939.6,178.0
61401906,BP Express Eight Mile Plains,BP,Eight Mile Plains,Premium Diesel,32,2045.8,232.0
61401906,BP Express Eight Mile Plains,BP,Eight Mile Plains,Unleaded,55,998.6,157.0
61401906,BP Express Eight Mile Plains,BP,Eight Mile Plains,e10,55,968.1,157.0
61401907,United Bald Hills,United,Bald Hills,PULP 95/96 RON,83,6422.9,3187.0
61401907,United Bald Hills,United,Bald Hills,PULP 98 RON,78,6258.4,2940.0
61401907,United Bald Hills,United,Bald Hills,Unleaded,84,6305.8,3146.0
61401907,United Bald Hills,United,Bald Hills,e10,85,6243.8,3105.0
61401908,EG Ampol Virginia,EG Ampol,Virginia,LPG,1,37100.0,37100.0
61401908,EG Ampol Virginia,EG Ampol,Virginia,PULP 95/96 RON,102,1095.5,76.5
61401908,EG Ampol Virginia,EG Ampol,Virginia,PULP 98 RON,98,1079.0,75.0
61401908,EG Ampol Virginia,EG Ampol,Virginia,Premium Diesel,48,3527.8,1247.0
61401908,EG Ampol Virginia,EG Ampol,Virginia,Unleaded,98,979.2,75.0
61401908,EG Ampol Virginia,EG Ampol,Virginia,e10,98,1462.3,135.0
61401909,EG Ampol Hope Island,EG Ampol,Hope Island,PULP 98 RON,49,2231.4,235.0
61401909,EG Ampol Hope Island,EG Ampol,Hope Island,Premium Diesel,34,8265.9,3816.5
61401909,EG Ampol Hope Island,EG Ampol,Hope Island,Unleaded,49,2231.1,235.0
61401909,EG Ampol Hope Island,EG Ampol,Hope Island,e10,49,2231.1,235.0
61401911,Coles Express Karalee,Coles Express,Karalee,PULP 98 RON,44,4399.8,1530.0
61401911,Coles Express Karalee,Coles Express,Karalee,Premium Diesel,17,4587.1,1245.0
61401911,Coles Express Karalee,Coles Express,Karalee,Unleaded,44,4810.5,1892.5
61401911,Coles Express Karalee,Coles Express,Karalee,e10,43,5441.5,2055.0
61401912,Liberty Oxley,Liberty,Oxley,PULP 98 RON,33,1672.6,1125.0
61401912,Liberty Oxley,Liberty,Oxley,Premium Diesel,16,3531.1,2258.0
61401912,Liberty Oxley,Liberty,Oxley,Unleaded,35,1433.0,933.0
61401912,Liberty Oxley,Liberty,Oxley,e10,33,2125.8,1353.0
61401913,Ampol Foodary Burleigh Waters,Ampol,Burleigh Waters,PULP 95/96 RON,146,156989.6,179969.0
61401913,Ampol Foodary Burleigh Waters,Ampol,Burleigh Waters,PULP 98 RON,148,5247.1,3276.5
61401913,Ampol Foodary Burleigh Waters,Ampol,Burleigh Waters,Unleaded,158,5047.5,2949.0
61401913,Ampol Foodary Burleigh Waters,Ampol,Burleigh Waters,e10,143,5274.4,3094.0
61401914,7-Eleven Albany Creek,7 Eleven,Aspley,PULP 95/96 RON,92,910.5,171.5
61401914,7-Eleven Albany Creek,7 Eleven,Aspley,PULP 98 RON,92,908.5,171.5
61401914,7-Eleven Albany Creek,7 Eleven,Aspley,Premium Diesel,28,1363.2,86.0
61401914,7-Eleven Albany Creek,7 Eleven,Aspley,Unleaded,89,2109.7,1146.0
61401914,7-Eleven Albany Creek,7 Eleven,Aspley,e10,88,833.3,140.5
61401915,EG Ampol Mitchelton,EG Ampol,Mitchelton,PULP 95/96 RON,92,1333.0,217.5
61401915,EG Ampol Mitchelton,EG Ampol,Mitchelton,PULP 98 RON,92,2370.7,1205.0
61401915,EG Ampol Mitchelton,EG Ampol,Mitchelton,Premium Diesel,40,2970.6,1210.0
61401915,EG Ampol Mitchelton,EG Ampol,Mitchelton,Unleaded,90,1151.4,212.5
61401915,EG Ampol Mitchelton,EG Ampol,Mitchelton,e10,90,1132.3,212.5
61401916,Pearl Energy Acacia Ridge,Pearl Energy,Acacia Ridge,PULP 95/96 RON,11,1307.5,1206.0
61401916,Pearl Energy Acacia Ridge,Pearl Energy,Acacia Ridge,PULP 98 RON,11,1720.5,1458.0
61401916,Pearl Energy Acacia Ridge,Pearl Energy,Acacia Ridge,Premium Diesel,11,2515.0,1934.0
61401916,Pearl Energy Acacia Ridge,Pearl Energy,Acacia Ridge,Unleaded,11,1122.1,1206.0
61401916,Pearl Energy Acacia Ridge,Pearl Energy,Acacia Ridge,e10,10,1488.4,1335.5
61401917,Freedom Fuels Indooroopilly,Freedom Fuels,Indooroopilly,PULP 95/96 RON,34,2893.5,1580.5
61401917,Freedom Fuels Indooroopilly,Freedom Fuels,Indooroopilly,PULP 98 RON,33,2889.4,1459.0
61401917,Freedom Fuels Indooroopilly,Freedom Fuels,Indooroopilly,Unleaded,34,5704.6,3991.5
61401917,Freedom Fuels Indooroopilly,Freedom Fuels,Indooroopilly,e10,33,3935.6,2696.0
61401919,Ampol Foodary Woodridge West,Ampol,Woodridge,PULP 98 RON,59,1350.5,258.0
61401919,Ampol Foodary Woodridge West,Ampol,Woodridge,Premium Diesel,50,1613.4,202.0
61401919,Ampol Foodary Woodridge West,Ampol,Woodridge,Unleaded,58,665.4,89.5
61401919,Ampol Foodary Woodridge West,Ampol,Woodridge,e10,58,620.3,81.5
61401921,Caltex Underwood,Caltex,Underwood,PULP 98 RON,40,1587.9,1421.5
61401921,Caltex Underwood,Caltex,Underwood,Premium Diesel,36,4016.0,2728.5
61401921,Caltex Underwood,Caltex,Underwood,Unleaded,43,3098.4,1944.0
61401922,Ampol Foodary Caboolture,Ampol,Caboolture,PULP 95/96 RON,93,264.7,55.0
61401922,Ampol Foodary Caboolture,Ampol,Caboolture,PULP 98 RON,92,217.9,43.0
61401922,Ampol Foodary Caboolture,Ampol,Caboolture,Premium Diesel,69,398.8,80.0
61401922,Ampol Foodary Caboolture,Ampol,Caboolture,Unleaded,94,150.1,35.0
61401922,Ampol Foodary Caboolture,Ampol,Caboolture,e10,94,213.2,50.5
